timeStamp,elapsed,label,threadName,success,URL,Latency,IdleTime,Connect
1557311166913,794,Get EHR,Get EHR 2-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE94-patient99-whatever,794,0,0
1557311167708,789,Get EHR,Get EHR 2-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE95-patient100-whatever,789,0,0
1557311168501,38,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/RSSSTF63M05C112S-doctor1-provision_of_care,38,0,0
1557311168540,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/BNCCRL85M12C143Y-doctor1-provision_of_care,35,0,0
1557311168577,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/VRDNNA97F01S432I-doctor1-provision_of_care,30,0,0
1557311168608,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/SMNGVN96M03A111S-doctor1-provision_of_care,31,0,0
1557311168640,33,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/RSSALS45F11R021T-doctor1-provision_of_care,33,0,1
1557311168675,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE1-doctor1-provision_of_care,31,0,0
1557311168707,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE2-doctor1-provision_of_care,31,0,0
1557311168739,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE3-doctor1-provision_of_care,30,0,1
1557311168770,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE4-doctor1-provision_of_care,32,0,1
1557311168803,33,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE5-doctor1-provision_of_care,33,0,1
1557311168836,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE6-doctor1-provision_of_care,30,0,0
1557311168866,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE7-doctor1-provision_of_care,32,0,1
1557311168899,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE8-doctor1-provision_of_care,36,0,0
1557311168936,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE9-doctor1-provision_of_care,29,0,0
1557311168965,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE10-doctor1-provision_of_care,30,0,1
1557311168995,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE11-doctor1-provision_of_care,36,0,1
1557311169032,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE12-doctor1-provision_of_care,31,0,0
1557311169064,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE13-doctor1-provision_of_care,29,0,0
1557311169093,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE14-doctor1-provision_of_care,32,0,1
1557311169126,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE15-doctor1-provision_of_care,31,0,0
1557311169157,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE16-doctor1-provision_of_care,35,0,0
1557311169192,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE17-doctor1-provision_of_care,28,0,1
1557311169221,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE18-doctor1-provision_of_care,36,0,0
1557311169257,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE19-doctor1-provision_of_care,32,0,1
1557311169289,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE20-doctor1-provision_of_care,29,0,0
1557311169318,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE21-doctor1-provision_of_care,30,0,1
1557311169349,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE22-doctor1-provision_of_care,28,0,1
1557311169378,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE23-doctor1-provision_of_care,30,0,0
1557311169409,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE24-doctor1-provision_of_care,28,0,1
1557311169438,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE25-doctor1-provision_of_care,29,0,0
1557311169468,33,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE26-doctor1-provision_of_care,33,0,0
1557311169502,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE27-doctor1-provision_of_care,31,0,0
1557311169534,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE28-doctor1-provision_of_care,28,0,0
1557311169563,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE29-doctor1-provision_of_care,28,0,0
1557311169592,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE30-doctor1-provision_of_care,29,0,0
1557311169622,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE31-doctor1-provision_of_care,28,0,0
1557311169651,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE32-doctor1-provision_of_care,36,0,0
1557311169687,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE33-doctor1-provision_of_care,31,0,1
1557311169718,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE34-doctor1-provision_of_care,30,0,1
1557311169749,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE35-doctor1-provision_of_care,28,0,0
1557311169778,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE36-doctor1-provision_of_care,35,0,0
1557311169814,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE37-doctor1-provision_of_care,29,0,0
1557311169844,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE38-doctor1-provision_of_care,28,0,0
1557311169872,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE39-doctor1-provision_of_care,29,0,1
1557311169902,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE40-doctor1-provision_of_care,29,0,0
1557311169932,27,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE41-doctor1-provision_of_care,27,0,0
1557311169960,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE42-doctor1-provision_of_care,29,0,0
1557311169989,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE43-doctor1-provision_of_care,31,0,0
1557311170020,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE44-doctor1-provision_of_care,28,0,0
1557311170048,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE45-doctor1-provision_of_care,28,0,1
1557311170077,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE46-doctor1-provision_of_care,29,0,0
1557311170107,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE47-doctor1-provision_of_care,30,0,0
1557311170138,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE48-doctor1-provision_of_care,27,0,0
1557311170166,34,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE49-doctor1-provision_of_care,34,0,0
1557311170200,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE50-doctor1-provision_of_care,28,0,1
1557311170229,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE51-doctor1-provision_of_care,28,0,0
1557311170258,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE52-doctor1-provision_of_care,29,0,0
1557311170287,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE53-doctor1-provision_of_care,29,0,1
1557311170316,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE54-doctor1-provision_of_care,29,0,1
1557311170346,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE55-doctor1-provision_of_care,28,0,0
1557311170375,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE56-doctor1-provision_of_care,29,0,0
1557311170404,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE57-doctor1-provision_of_care,29,0,0
1557311170434,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE58-doctor1-provision_of_care,35,0,0
1557311170469,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE59-doctor1-provision_of_care,35,0,1
1557311170504,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE60-doctor1-provision_of_care,28,0,1
1557311170533,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE61-doctor1-provision_of_care,28,0,0
1557311170562,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE62-doctor1-provision_of_care,35,0,0
1557311170597,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE63-doctor1-provision_of_care,28,0,1
1557311170625,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE64-doctor1-provision_of_care,30,0,1
1557311170655,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE65-doctor1-provision_of_care,28,0,1
1557311170684,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE66-doctor1-provision_of_care,29,0,0
1557311170714,27,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE67-doctor1-provision_of_care,27,0,0
1557311170742,34,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE68-doctor1-provision_of_care,34,0,0
1557311170777,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE69-doctor1-provision_of_care,36,0,1
1557311170813,34,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE70-doctor1-provision_of_care,34,0,0
1557311170847,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE71-doctor1-provision_of_care,30,0,0
1557311170878,36,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE72-doctor1-provision_of_care,36,0,0
1557311170914,63,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE73-doctor1-provision_of_care,63,0,1
1557311170977,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE74-doctor1-provision_of_care,27,0,1
1557311171005,27,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE75-doctor1-provision_of_care,27,0,0
1557311171033,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE76-doctor1-provision_of_care,29,0,0
1557311171062,34,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE77-doctor1-provision_of_care,34,0,1
1557311171096,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE78-doctor1-provision_of_care,35,0,0
1557311171131,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE79-doctor1-provision_of_care,34,0,0
1557311171166,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE80-doctor1-provision_of_care,35,0,0
1557311171202,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE81-doctor1-provision_of_care,31,0,0
1557311171233,37,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE82-doctor1-provision_of_care,37,0,0
1557311171270,35,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE83-doctor1-provision_of_care,35,0,1
1557311171306,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE84-doctor1-provision_of_care,29,0,0
1557311171335,28,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE85-doctor1-provision_of_care,28,0,1
1557311171363,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8000/get_ehr/FISCALCODE86-doctor1-provision_of_care,29,0,1
1557311171392,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8001/get_ehr/FISCALCODE87-doctor1-provision_of_care,31,0,1
1557311171424,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8002/get_ehr/FISCALCODE88-doctor1-provision_of_care,29,0,0
1557311171453,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8003/get_ehr/FISCALCODE89-doctor1-provision_of_care,28,0,1
1557311171482,31,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8004/get_ehr/FISCALCODE90-doctor1-provision_of_care,31,0,0
1557311171513,33,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8005/get_ehr/FISCALCODE91-doctor1-provision_of_care,33,0,1
1557311171546,32,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8006/get_ehr/FISCALCODE92-doctor1-provision_of_care,32,0,1
1557311171579,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8007/get_ehr/FISCALCODE93-doctor1-provision_of_care,29,0,0
1557311171609,30,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8008/get_ehr/FISCALCODE94-doctor1-provision_of_care,30,0,0
1557311171640,29,Get EHR-False,Get EHR-False 3-1,true,http://127.0.0.1:8009/get_ehr/FISCALCODE95-doctor1-provision_of_care,29,0,0
1557311171672,988,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/RSSSTF63M05C112S-doctor1,988,0,1
1557311172661,836,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/BNCCRL85M12C143Y-doctor1,836,0,1
1557311173499,885,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/VRDNNA97F01S432I-doctor1,885,0,0
1557311174385,802,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/SMNGVN96M03A111S-doctor1,802,0,0
1557311175189,842,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/RSSALS45F11R021T-doctor1,842,0,0
1557311176032,901,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE1-doctor1,901,0,1
1557311176934,757,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE2-doctor1,757,0,0
1557311177692,778,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE3-doctor1,778,0,0
1557311178471,757,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE4-doctor1,757,0,1
1557311179229,678,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE5-doctor1,678,0,1
1557311179908,849,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE6-doctor1,849,0,0
1557311180758,1247,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE7-doctor1,1247,0,0
1557311182005,794,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE8-doctor1,794,0,0
1557311182799,734,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE9-doctor1,734,0,1
1557311183533,796,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE10-doctor1,796,0,0
1557311184330,751,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE11-doctor1,751,0,0
1557311185081,756,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE12-doctor1,756,0,1
1557311185838,1094,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE13-doctor1,1093,0,0
1557311186932,860,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE14-doctor1,860,0,1
1557311187793,833,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE15-doctor1,832,0,0
1557311188627,743,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE16-doctor1,743,0,1
1557311189371,823,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE17-doctor1,823,0,0
1557311190197,784,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE18-doctor1,783,0,1
1557311190981,933,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE19-doctor1,932,0,1
1557311191914,850,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE20-doctor1,850,0,0
1557311192765,786,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE21-doctor1,786,0,0
1557311193551,888,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE22-doctor1,888,0,1
1557311194440,767,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE23-doctor1,767,0,0
1557311195208,797,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE24-doctor1,796,0,0
1557311196005,845,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE25-doctor1,845,0,1
1557311196851,767,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE26-doctor1,767,0,0
1557311197619,757,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE27-doctor1,757,0,1
1557311198376,798,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE28-doctor1,798,0,0
1557311199175,771,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE29-doctor1,771,0,0
1557311199946,765,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE30-doctor1,764,0,0
1557311200711,732,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE31-doctor1,732,0,1
1557311201444,907,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE32-doctor1,907,0,0
1557311202351,819,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE33-doctor1,819,0,1
1557311203170,864,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE34-doctor1,864,0,1
1557311204035,873,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE35-doctor1,873,0,0
1557311204909,895,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE36-doctor1,895,0,0
1557311205805,871,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE37-doctor1,870,0,0
1557311206676,815,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE38-doctor1,815,0,1
1557311207491,829,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE39-doctor1,829,0,1
1557311208321,897,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE40-doctor1,897,0,0
1557311209218,831,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE41-doctor1,831,0,1
1557311210050,813,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE42-doctor1,813,0,0
1557311210863,746,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE43-doctor1,746,0,1
1557311211610,944,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE44-doctor1,944,0,0
1557311212555,811,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE45-doctor1,811,0,0
1557311213367,862,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE46-doctor1,862,0,0
1557311214230,837,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE47-doctor1,837,0,0
1557311215068,815,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE48-doctor1,815,0,0
1557311215883,741,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE49-doctor1,741,0,1
1557311216624,861,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE50-doctor1,861,0,1
1557311217485,833,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE51-doctor1,833,0,1
1557311218318,731,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE52-doctor1,731,0,1
1557311219050,824,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE53-doctor1,824,0,0
1557311219874,805,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE54-doctor1,805,0,0
1557311220681,749,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE55-doctor1,749,0,1
1557311221430,764,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE56-doctor1,764,0,1
1557311222195,829,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE57-doctor1,829,0,0
1557311223025,868,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE58-doctor1,868,0,0
1557311223893,862,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE59-doctor1,862,0,1
1557311224755,758,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE60-doctor1,758,0,1
1557311225513,744,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE61-doctor1,744,0,0
1557311226258,764,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE62-doctor1,764,0,0
1557311227023,831,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE63-doctor1,831,0,0
1557311227855,754,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE64-doctor1,754,0,0
1557311228610,804,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE65-doctor1,804,0,0
1557311229415,730,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE66-doctor1,730,0,0
1557311230146,801,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE67-doctor1,801,0,0
1557311230947,727,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE68-doctor1,727,0,1
1557311231675,725,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE69-doctor1,725,0,0
1557311232400,729,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE70-doctor1,729,0,0
1557311233130,805,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE71-doctor1,805,0,0
1557311233934,799,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE72-doctor1,799,0,1
